83,Accede to requests or demands for political reform, The Burmese military junta has agreed to hold free and fair elections after sustained pressure from the international community.
80,Yield,"Uganda said on Sunday it had paid compensation to 67 elderly British nationals, most of the Asians, for assets they lost when former dictator Idi Amin expelled them 18 years ago. "
80,Yield," On Sunday, Uganda compensated 67 elderly Britons, most of whom were of Asian descent. "
80,Yield," The yield is the income return on an investment, such as the interest or dividends received from holding a particular security. The yield is usually expressed as an annual percentage rate based on the investment's cost, current market value or face value. Yields may be considered known or anticipated depending on the security in question as certain securities may experience fluctuations in value.
Read more: Yield http://www.investopedia.com/terms/y/yield.asp#ixzz4jsJ15PTx 
Follow us: Investopedia on Facebook "
80,Yield, Guinea president Alpha Conde has yielded to the UN to allow for a fresh election and hand over power.
81,Ease administrative sanctions,"President Omar Hassan al-Bashir, following the partial peace deal, has taken
several tentative steps to enhance political freedoms and promote an image
of openness and tolerance in Sudan. "
81,Ease administrative sanctions, The US has agreed it would soften sanctions leveled on Russia in sight of the agreement to pressure Assad to resign and handover power. 
81,Ease administrative sanctions, Last month the United States  issued a statement that it would ease administrative  sanctions  concerning new immigrants into the country. 
81,Ease administrative sanctions, Kenyan officials have refused to ease strict sanctions levied against several neighboring nations following a series of financial scandals involving major African banks  
81,Ease administrative sanctions," Angela Merkel has decided to ease sanctions on trade with Russia, after successful talks in Moscow."
86,Allow international involvement," Globalization of Markets and Competition: Trade is increasingly global in scope today. There are several reasons for this. One significant reason is technological‰ÛÓbecause of improved transportation and communication opportunities today, trade is now more practical. Thus, consumers and businesses now have access to the very best products from many different countries. Increasingly rapid technology lifecycles also increases the competition among countries as to who can produce the newest in technology. In part to accommodate these realities, countries in the last several decades have taken increasing steps to promote global trade through agreements such as the General Treaty on Trade and Tariffs, and trade organizations such as the World Trade Organization (WTO), North American Free Trade Agreement (NAFTA), and the European Union (EU). "
86,Allow international involvement," Responding to increasing pressure from human rights groups, the Chinese government has agreed to allow the Red Cross, as well as other relief organizations, to offer aid to flood victims in the aftermath of last month's torrential rains "
87,De-escalate military engagement, Trump tries to De-escalate North Korea's military engagement this weekend by sending messages to them. 
87,De-escalate military engagement, the Somalia rebel leader has signify interest in negotiating with the government on power sharing and has since ordered his men to ceasefire while negotiation go on. 
87,De-escalate military engagement," it can provide a communication channel during critical times for the national leader or commander to clarify one‰Ûªs intention and avoid any unintended military conFict. Military engagement hasalso become one of the most important U.S. diplomatic tools of soft power. 30 Modern military commanders, especially the Geographic Combatant Commanders (GCCs),are trained as both warriors and diplomats. Military diplomacy is increasingly common to achieve national security strategy objectives.It plays a vital role in developing relationships and partnerships with other militaries or their governments. The primary aims of military engagement are topursue a strategic dialogue, build understanding, improve communication, and reduce the risk of miscalculation"
84,"Return, release, not specified below", The president of North Korea  said Saturday  that an American prisoner accused of spying  would be released any day now. 
84,"Return, release, not specified below"," After the signing of the Iran nuclear deal, the Islamic Republic released various Western-native hostages that had long been held captive by the regime. "
84,"Return, release, not specified below"," Typically, an ‰ÛÏexit incentive program‰Ûù is a voluntary program where an employer offers two or more employees, such as older employees or those in specific organizational units or job functions, additional consideration to persuade them to voluntarily resign and sign a waiver.  An ‰ÛÏother employment termination program‰Ûù generally refers to a program where two or more employees are involuntarily terminated and are offered additional consideration in return for their decision to sign a waiver.[29] 
Example 13:  A bank must eliminate 20% of its 200 teller positions in a particular geographic location and decides to retain only those employees who most recently received the highest performance ratings. The bank sends a letter to 50 tellers who were rated ‰ÛÏneeds improvement‰Ûù offering them six months pay if they voluntarily agree to resign and sign a waiver.  This is an ‰ÛÏexit incentive program.‰Ûù
Example 14:  Same facts as in Example 13, but only 30 tellers voluntarily resign. The bank involuntarily lays off 10 tellers with severance pay in exchange for their waiver of age claims.  This is an ‰ÛÏother termination program.‰Ûù
Whether a ‰ÛÏprogram‰Ûù exists depends on the facts and circumstances of each case; however, the general rule is that a ‰ÛÏprogram‰Ûù exists if an employer offers additional consideration ‰ÛÒ or, an incentive to leave ‰ÛÒ in exchange for signing a waiver to more than one employee.[30]  By contrast, if a large employer terminated five employees in different units for cause (e.g., poor performance) over the course of several days or months, it is unlikely that a ‰ÛÏprogram‰Ûù exists.  In both exit incentive and other termination programs, the employer determines the terms of the severance agreement, which typically are non-negotiable. [31] "
84,"Return, release, not specified below"," Following several major terrorist incidents, the Indian government has demanded the release of all hostages still being held by insurgent groups "
84,"Return, release, not specified below"," the UK government has agreed to release all confiscated funds from the Russia billionaire after the sanctions has been lifted,but would only do so on his request."
85,"Ease economic sanctions, boycott, embargo",Washington decided to ease the trade and economic sanctions on Sudan last January. 
85,"Ease economic sanctions, boycott, embargo", Russia said on Wednesday it was lifting most of the sanctions it had imposed on Ankara. 
85,"Ease economic sanctions, boycott, embargo", Restrictions on Americans traveling to Cuba were eased last year on the eve of Mr. Obamaês historic trip to Havana. 
85,"Ease economic sanctions, boycott, embargo", International sanctions on Iran have been lifted after a watchdog confirmed it had complied with a deal designed to prevent it developing nuclear weapons. 
85,"Ease economic sanctions, boycott, embargo"," President Barack Obama ended economic sanctions against Myanmar after meeting with Aung San Suu Kyi, the countryês de facto leader, at the White House on Sept. 14. "
85,"Ease economic sanctions, boycott, embargo", The European Union has lifted most sanctions against Belarus. 
85,"Ease economic sanctions, boycott, embargo", Japan on Friday eased several of its sanctions on North Korea after the two countries made progress this week in talks. 
85,"Ease economic sanctions, boycott, embargo"," The International Monetary Fund (IMF) has lifted sanctions against Zimbabwe after the southern African country settled its arrears, a report said on Tuesday. "
85,"Ease economic sanctions, boycott, embargo", The U.N. Security Council removed sanctions on four ships the United Nations had blacklisted for ties to Pyongyang's arms trade. 
85,"Ease economic sanctions, boycott, embargo", The U.N. Security Council has lifted the last international sanctions against Liberia. 
85,"Ease economic sanctions, boycott, embargo", UK PM had promised the Russia foriegn minister that it would look into reducing some of its sanctions against Russia has he is willing to have talks with Putin on how to end the war in Syria. 
85,"Ease economic sanctions, boycott, embargo", Iran is planning to relax strict oil export quotas to the U.S this coming August.  
85,"Ease economic sanctions, boycott, embargo", Germany has announced its intention to lift economic restrictions places against several Mideast countries in light of the decrease in terrorism over the last year 
85,"Ease economic sanctions, boycott, embargo", Political insiders are unsure if Donald Trump will support lifting or easing sanctions on the Sudan. 
85,"Ease economic sanctions, boycott, embargo", Economic sanctions against Iran were lifted by India as part of new trade agreement between the two countries signed on Monday.
1712,Destroy property,"Afghan guerillas blew up three main electric power lines leading into Kabul last month and nearly one third of the cityês power supply is still down, the Czechoslovak news agency Ceteka reported from Kabul today. "
1712,Destroy property," Jewish settlers in the West Bank city of Hebron set fire to the offices of the Palestinian administrators of Muslim property overnight following the killing of an Israeli man, Palestinian residents said Sunday. "
1712,Destroy property," Israeli army bulldozers demolished Palestinian homes and civilian buildings in southern Gaza on Sunday, Palestinian officials and US witnesses said. "
1712,Destroy property,Protesters [at the Inauguration Day riots in DC] broke windows on cars and stores and knocked over mail and newspaper boxes. 
1712,Destroy property, Protestors torched vehicles and buildings during the riot 
1712,Destroy property,"The Israeli regime issued demolition orders to tear down four homes, agricultural sheds and an electricity power line, plus water and electricity networks, in Douma village, south of Nablus. "
1712,Destroy property,"Iraqi forces captured a neighborhood in east Mosul on Friday, pushing deeper to the heart of Islamic State's Iraq stronghold and destroying three sites where it produced car bombs used in waves of suicide attacks, the campaign's commander said. "
1712,Destroy property, Kurdish authorities bulldoze homes and banish hundreds of Arabs from Kirkuk 
1712,Destroy property, Iraqi forces razed a neighborhood in east Mosul on Friday 
1712,Destroy property, ISIS attack ravages and wrecks neighborhood in Afghanistan 
1712,Destroy property," Israeli forces continue to move forward on the Gaza strip, causing the destruction of hundreds of homes and leaving a multitude of Palestinians homeless "
1712,Destroy property," Destruction of property is considered a criminal act in which a person intentionally destroys property, whether private or public, for the purpose of vandalism. To destroy property in the eyes of the law means that it is an intentional act and one that does not occur by natural means. Furthermore, the destruction of property will not be considered a criminal act if it is done by the owner of such property. "
1712,Destroy property, In response to additional sanctions North Korea has destroyed one of the roads into China at the border reports said on Tuesday.  
1712,Destroy property," What was meant to be a peaceful protest turned violet has members of the black life matters clashed with police, destroyed and loot properties on the high street."
1711,Confiscate property,"In an unprecedented move, Palestinian police in Jericho confiscated weapons and explosives from Palestinian armed groups, the Israeli army said Friday. "
1711,Confiscate property,Police confiscate cash from terroristsê families supported by Hamas. 
1711,Confiscate property,South Africaês expropriation bill passes in parliament. 
1711,Confiscate property," IDF Soldiers Seize Homemade Arms, Capture Terror Suspects "
1711,Confiscate property, IDF Soldier shot in raid as forces confiscate terror funds 
1711,Confiscate property,  Israeli authorities have forcefully taken control of homes belonging to Palestinians 
1711,Confiscate property, Government authorities have requisitioned weapons belonging to suspected Hamas terrorists 
1711,Confiscate property, Government authorities have frozen bank accounts belonging to suspected terrorists 
1711,Confiscate property, Rebel groups loot villages for food and monetary supplies 
1711,Confiscate property, Rebel groups conduct raids across the region   
1711,Confiscate property," En la India, se muestran casos de desproporcionado uso de confiscacion de propiedad en casos contra Jayalalithaa. El cual el gobierno, este 30 de mayo iniciara con las investigaciones correspondientes. "
1711,Confiscate property, the PM said it would confiscate all Russia funds in UK banks as part of its sanctions towards Russia annexation of cremea. 
1711,Confiscate property," Upon placing sanctions on the Islamic Republic in the early 2000s, Western nations have confiscated the property and assets of the regime to weaken its position. "
1711,Confiscate property," confiscation the taking away of the property of another, usually by the state. In relation to the acquisition of land and the like for state projects, most systems have procedures allowing for appeal and always with compensation. Customs and Excise authorities can confiscate certain goods where the proper duty has not been paid. In criminal cases, confiscation or forfeiture is now much more common than once was the case, with statutory powers being available to penalize serious criminals in a much more effective way than handing out sentences of imprisonment. So it is now possible in the UK for drug dealers to lose the houses bought with the proceeds of their trade and for the getaway car in a bank robbery to be taken and sold. There is, of course, no compensation in such cases, but there is usually a right of appeal. European HUMAN RIGHTS LAW (see EUROPEAN COURT OF HUMAN RIGHTS) means that the right to property and if appropriate the right to a fair trial or hearing are taken into account. The Judicial Committee of the Privy Council has approved confiscation legislation which sets up a reverse burden of proof in non-criminal confiscation proceedings."
244,"Appeal for change in institutions, regime",President Emile Lahoud has pushed the Lebanese Parliament for a new election law two days before he is to call parliamentary elections. 
244,"Appeal for change in institutions, regime", Scandal-plagued President Gloria Macapagal Arroyo on Monday urged Congress in the Philippines to change the constitution to shift to a parliamentary form of government to ease the countryês constant political instability. 
244,"Appeal for change in institutions, regime", The 2009 protests in Iran called for institutional reform in addition to more democratic representation. 
244,"Appeal for change in institutions, regime", Donald Trump's campaign largely supported institutional reform in the United States. 
244,"Appeal for change in institutions, regime", Democrats and Republicans have been asking for years for a change in institutions that allows for more direct and transparent democracy.  
244,"Appeal for change in institutions, regime", the watchdog group has called on general Abacha to conduct a democratic election in Nigeria and handover power from military rule to a democratic governance. 
244,"Appeal for change in institutions, regime", German Chancellor Angela Merkel renewed calls on Thursday for President Assad of Syria to step down.
241,Appeal for change in leadership,"Members of parliament from Kenyaês Liberal Democratic Party called on
Energy Minister Kiraitu Murungi to resign in the wake of new evidence over the $7 billion scandals. "
241,Appeal for change in leadership, The UN Security Council has called on Haitiês interim government to hold elections by 7 February. 
241,Appeal for change in leadership, The protestestors requested political transition in Iran. 
241,Appeal for change in leadership, The United States voters asked for a change in leadership when Nixon's spying broke out. 
241,Appeal for change in leadership, President Trump asked for Michael Flynn's resignation when news of his sketchy calls with Russia during the campaign broke out.  
241,Appeal for change in leadership, Zambian middle class make joint call for change in monarchy leadership to ease increase in corruption and poverty. 
241,Appeal for change in leadership, Hundreds of thousands has took to the street of Gambia's capital asking president Jammeh to accept the election results and handover power to the winner of the election as they are tired of his dictatorial rule. 
241,Appeal for change in leadership, The parliament of Myanmar this past Tuesday called for the resignation of the country's  president ; hoping that a appeal for change in leadership would end riots protesting the government .
243,Appeal for rights,"The UN urged the Maoists rebels in Nepal to honor human rights, according to the UN High Commissioner for Human Rights (UNHCR). "
243,Appeal for rights, The international committee of the Lebanese Living Abroad movement is contacting a number of Lebanese legislatures to propose a new addendum incorporating the right to vote abroad into the electoral law adopted for the upcoming parliamentary elections 
243,Appeal for rights, Taiwan has requested increase in its people's rights in China. 
243,Appeal for rights, The Palestinian Authority asked Israel to allow more rights for Palestinians. 
243,Appeal for rights, The minority Sunni population in Iran asked for rights under the Shah.  
243,Appeal for rights, the pm has appeal to the house of common members to approved the kent water link project to sustain portable water for the citizens there. 
243,Appeal for rights, Tibet  said on Monday while attending a UN meeting that it would file a formal complaint against China for what it called gross violation of human rights.
242,Appeal for policy change,U.S. President George W. Bush said Friday that he will tell Japanese Prime Minister Junichiro Koizumi that Japan needs to enact significant economic reforms. 
242,Appeal for policy change," Carl Bildt called for three urgent reforms in Swedish politicsãtax reform, business reform and welfare reformãand stressed the creation of new jobs as the principal task for the future. "
242,Appeal for policy change, Senate Democrats have asked for policy reform with respect to gun rights. 
242,Appeal for policy change, The revolutionaries began by requesting reform in educational opportunities. 
242,Appeal for policy change, The socialist party appealed the Chancellor for more egalitarian political reform.  
242,Appeal for policy change," In Delhi, thousands of women have spent the morning conducting a silent protest outside of Parliament in an effort to convince the India government to change their policy on banning teaching sexual education in schools. "
242,Appeal for policy change, The Nigeria house of senate has listen to the appeal by the labor group and has decided to reject the bill for the president to run for a third term . 
242,Appeal for policy change, French President Emmanuel Macron will spend upcoming months appealing eastern nations to continue to reduce their global carbon footprint. 
242,Appeal for policy change, ASEAN countries urged to implement changes in trade policies to facilitate changes in demand for goods throughout the region and the world on Tuesday at the international trade conference. 
242,Appeal for policy change, French ambassador makes an appeal for the new policy change next March 
242,Appeal for policy change, President Abe has been seeking a public referendum on modifying the postwar Japanese constitution.
1434,Conduct strike or boycott for change in institutions,"Approximately1,200Palestinian prisoners are in a second week of a hunger strike, following the controversial publication of anop-edin the New York Times by the high-profile prisoner Marwan Barghouti."
1434,Conduct strike or boycott for change in institutions," The SBP called a general strike on November 14 in defense of democracy against the bourgeoisie, for workersê urgent economic needs, and for Finnish sovereignty. "
1434,Conduct strike or boycott for change in institutions," Hundreds of feet down the mall, more than 100 students gathered in front of McKeldin Library to boycott the Israeli regime. "
1434,Conduct strike or boycott for change in institutions, Albanians are expected to host a massive boycott to protest the degenerating political elite. 
1434,Conduct strike or boycott for change in institutions, Iranian activists have launched a campaign on social media urging the Iranians to boycott the presidential system. 
1434,Conduct strike or boycott for change in institutions, Thousands of African Americans refused to sit in the back of segregated buses to protest the segregation of America. 
1434,Conduct strike or boycott for change in institutions, Scottish groups partipated in strikes to call for independence from Great Britain. 
1434,Conduct strike or boycott for change in institutions, Hundreds from Taiwan refused to work until the country is granted independence from China. 
1434,Conduct strike or boycott for change in institutions, Hundreds of thousands of people have taken to the streets across Catalonia to support a break from Spain which local leaders want to deliver next year in spite of legal blocks by the central government. 
1434,Conduct strike or boycott for change in institutions," Dozens of demonstrators rallied on the steps of the state Capitol Friday, marching and singing Tibetan hymns, to encourage a break from China. "
1434,Conduct strike or boycott for change in institutions, Scottish workers flew flags today in order to protest their unity with the United Nations. 
1434,Conduct strike or boycott for change in institutions," According to French news outlets, approximately 1,300 Muslim French citizens called a general strike yesterday in defense of the Syrian refugees.  "
1434,Conduct strike or boycott for change in institutions, Syrian rebel forces refuse to cooperate with Assad regime until the regime changes military tactics.  
1434,Conduct strike or boycott for change in institutions," The AAUP views the academic strike as an appropriate tool to bring about social change
under certain circumstances. It explains that sometimes ‰ÛÏ‰Û÷resort to economic pressure through
strikes or other work actions may be a necessary and unavoidable means of dispute
resolution,‰Ûª‰Ûù even when it involves actions targeting academic speech, such as asking outside
speakers not to come to a campus during a strike.17 In furtherance of the civil and educational
rights of faculty members and others, the AAUP has supported strikes aimed at securing fair
working conditions,
18 faculty governance,19 health-insurance plans,20 curricular enrichment,
21
and, particularly relevant to the case of Israel/Palestine, an end to administrative practices that
increase racial segregation.22 In those cases, other means could certainly have been employed to
achieve the same ends, such as public condemnation or debate about the administrative policies
the faculty members were opposing. But the memberships determined that other means had
failed or had proven insufficient, and that a strike was the best available means of pressure,
despite the fact that this would temporarily restrict academic discourse.  "
1434,Conduct strike or boycott for change in institutions, president Putin has made it clear to president Assad that unless he resign and handover power he would no longer get his nation's military help and protection any more. 
1434,Conduct strike or boycott for change in institutions, Many Vietnamese workers have unionized in an attempt to improve working conditions in meat-packing factories. 
1434,Conduct strike or boycott for change in institutions," Chinese factory workers are attempting to organize in order to battle dangerous workplace conditions, a move being met with resistance from government leaders who have prohibited the formation of labor unions. "
1434,Conduct strike or boycott for change in institutions, This sentence is not acceptable because it is non-specific to any move and refers to the United States. 
1432,Conduct strike  or boycott for policy change,"Some 500,000 workers affiliated with the Serbian Workersê Union (SSS) stopped work on the first day of an open-ended strike on Monday over a controversial employment bill signed in by Serbian Labour Minister Dragan Milovanovic. "
1432,Conduct strike  or boycott for policy change," Yesterday, the German Minister of the Interior made a call to boycott Russian diplomacy concerning Syria. "
1432,Conduct strike  or boycott for policy change, it was said the rebel leader has refused to eat until the president is ready to meet with him for power sharing. 
1432,Conduct strike  or boycott for policy change, Shiv Sena ministers boycotted state level cabinet meeting over farm loan waivers. The party feels it is not being consulted properly and boycotts the meetings until they are heard on the issue.  
1432,Conduct strike  or boycott for policy change," Germany , last week agreed to talk with its countries railroad  workers who were threatening a countrywide boycott unless the government agreed to its demands for a policy change regarding workers benefits . "
1432,Conduct strike  or boycott for policy change," Goldstein Scale. This is a widely used scale in geopolitics that maps WEIS event codes onto a number representing level of conflict or cooperation. Each CAMEO event code is assigned a numeric score from -10 to +10, capturing the theoretical potential impact that type of event will have on the stability of a country. This is known as the Goldstein Scale. This field specifies the Goldstein score for each event type. NOTE: this score is based on the type of event, not the specifics of the actual event record being recorded. Thus two riots, one with 10 people and one with 10,000, will both receive the same Goldstein score. This can be aggregated to various levels of time resolution to yield an approximation of the stability of a location over time.
Average Tone. This is the average ‰ÛÏtone‰Ûù of all documents containing one or more mentions of this event. The score ranges from -100 (extremely negative) to +100 (extremely positive). Common values range between -10 and +10, with 0 indicating neutral. This can be used as a method of filtering the ‰ÛÏcontext‰Ûù of events as a subtle measure of the importance of an event and as a proxy for the ‰ÛÏimpact‰Ûù of that event. For example, a riot event with a slightly negative average tone is likely to have been a minor occurrence, whereas if it had an extremely negative average tone, it suggests a far more serious occurrence. A riot with a positive score probably suggests a very minor occurrence described in the context of a more positive narrative (such as a report of an attack occurring in a discussion of improving conditions on the ground in a country and how the number of attacks per day has been greatly reduced). To measure the emotional connotation in which the event appears, GDELT uses the tonal dictionary from Shook et al (2012). This scale goes beyond CAMEO event codes and is the measure that we use in the report."
1433,Conduct strike or boycott for rights,Seven opposition parties in Nepal have organized a general strike that shut down Khatmandu in protest of last weekês arrest of a number of activists. 
1433,Conduct strike or boycott for rights, More than a dozen South African politicians and several anti-apartheid activists and public figures have completed a day-long fast to draw attention to the fight of hunger-striking Palestinians protesting conditions in Israeli prisons. 
1433,Conduct strike or boycott for rights," On Wednesday, March 8, women all across the United States refused to go to work in order to protest the gender pay gap. "
1433,Conduct strike or boycott for rights, the Nigeria labor congress has urged all government workers to stay up until government is willing to meet with the labor leader and negotiate increment on the national minimum wage. 
1433,Conduct strike or boycott for rights, The middle east assigned a boycott against Iran goods in order to keep the country safe from illegal trade. 
1433,Conduct strike or boycott for rights," Polish railway  workers yesterday , vowed to continue their nationwide strikes until Poland  acknowledged their  demands for labor reforms . "
1433,Conduct strike or boycott for rights," Home
Rights We Protect
What We Do
Who We Are
Cases & Decisions
News & Outreach
Reports & GuidanceeFiling
You are here
Home åÈ Rights We Protect åÈ What's the Law? åÈ Unions
Secondary boycotts (Section 8(b)(4))
The NLRA protects the right to strike or picket a primary employer - an employer with whom a union has a labor dispute. But it also seeks to keep neutral employers from being dragged into the fray. Thus, it is unlawful for a union to coerce a neutral employer to force it to cease doing business with a primary employer. That is only one aspect, however, of a complex legal picture.
Section 8(b)(4) of the Act makes it unlawful for a labor organization or its agents ""(i) to engage in, or induce or encourage any individual employed by any person engaged in commerce or in an industry affecting commerce to engage in, a strike or a refusal in the course of his employment to use, manufacture, process, transport, or otherwise handle or work on any goods, articles, materials, or commodities or to perform any services; or (ii) threaten, coerce, or restrain any person engaged in commerce or in an industry affecting commerce, where in either case an object thereof is (A) forcing or requiring any employer or self-employed person to join any labor or employer organization or to enter into any agreement which is prohibited by Section 8(e) of the Act; (B) forcing or requiring any person to cease using, selling, handling, transporting, or otherwise dealing in the products of any other producer, processor, or manufacturer, or to cease doing business with any other person, or forcing or requiring any other employer to recognize or bargain with a labor organization as the representative of his employees unless such labor organization has been certified as the representative of such employees under the provisions of Section 9; provided that nothing contained in clause (B) shall be construed to make unlawful, where not otherwise unlawful, any primary strike or primary picketing; (C) forcing or requiring any employer to recognize or bargain with a particular labor organization as the representative of his employees if another labor organization has been certified as the representative of such employees under the provisions of Section 9; (D) forcing or requiring any employer to assign particular work to employees in a particular labor organization or in a particular trade, craft, or class rather than to employees in another labor organization or in another trade, craft, or class, unless such employer is failing to conform to an order or certification of the Board determining the bargaining representative for employees performing such work."" "
1433,Conduct strike or boycott for rights, A group of Chinese factory workers are attempting to call attention to dangerous workplace situations by initiating a strike against several large national manufacturers
1431,Conduct strike or boycott for leadership change,The fundamentalist Umma (Nation) party has said it will boycott Algeriaês first multi-party elections unless the president agrees to step down. 
1431,Conduct strike or boycott for leadership change," As a result of increased impoverishment and poor economic growth, the citizens of Jordan conducted various strikes and boycotts in order to demand some extent of reform. "
1431,Conduct strike or boycott for leadership change," Brian has several options to apply pressure on the company to make concessions at the negotiating table. Brian can have the union workers go out on strike. A strike occurs when workers stop work in order to pressure the company to make a bargaining concession. The idea is to hurt the company where it counts - in the company coffers. Stopping work costs money because the company will still have overhead and fixed expenses. It also often results in loss of profits.
Strikes come in two general flavors: economic strikes and unfair labor practice strikes. An economic strike is about trying to win some economic benefit for employees, such as a raise in wages. An unfair labor practice strike is a strike undertaken when an employer has violated a labor relations law. "
1431,Conduct strike or boycott for leadership change, Brasil government workers has refused to resume work until the labour minister resign for his remarks towards woman.
1663,Expel or withdraw aid agencies,"Jakarta forced the UN refugee agency, UNHCR, out of the country following the relief operation, although it had more than £12m of unspent donations. "
1663,Expel or withdraw aid agencies,"EU funding from africa withdraw, America removes aid group from Middle East "
1663,Expel or withdraw aid agencies, Aid group expelled from Russia 
1663,Expel or withdraw aid agencies, China dismisses Western aid organization 
1663,Expel or withdraw aid agencies, South America removes America aid 
1663,Expel or withdraw aid agencies, EU expels all Russian aid groups 
1663,Expel or withdraw aid agencies, German aid group leaves Africa amid violence 
1663,Expel or withdraw aid agencies, Russia takes out America rogue aid group 
1663,Expel or withdraw aid agencies, Aid from America is dismissed by Palestine 
1663,Expel or withdraw aid agencies, Sudan announced Tuesday at a U.N meeting with world leaders that the it's country's government will expel all aid agencies starting in the beginning of July. 
1663,Expel or withdraw aid agencies, UN aid workers have been expelled from South Sudan by local militia. 
1663,Expel or withdraw aid agencies, Russia has said it would remove all military aids and assistance in Ukraine .
1662,"Expel or withdraw inspectors, observers","North Korea expelled inspectors of the International Atomic Energy Agency, or IAEA, from frozen nuclear facilities at Yongbyon after U.S. officials alleged that the North admitted it had a uranium-based program in late 2002. Iran takes out American inspectors "
1662,"Expel or withdraw inspectors, observers", North Korea kidnaps nuclear inspectors 
1662,"Expel or withdraw inspectors, observers", African poverty inspectors expelled 
1662,"Expel or withdraw inspectors, observers", Britain expels parliament observors 
1662,"Expel or withdraw inspectors, observers", Russia inspector banished 
1662,"Expel or withdraw inspectors, observers", America removes infrastructure inspectors 
1662,"Expel or withdraw inspectors, observers", German removes aid inspectors from Ukraine 
1662,"Expel or withdraw inspectors, observers", Russai removes aid advocates from Syria 
1662,"Expel or withdraw inspectors, observers", USA brings back aid advocates from Middle East  
1662,"Expel or withdraw inspectors, observers"," ""I have decided to go back with all the team of six observers that were still in Darfur,"" EU head of mission Veronique De Keyser told reporters in Darfur's capital el-Fasher.
Voter registration sign in Kapoetea, Sudan, for the first multi-party general elections since 1986 (Photo: Carter Center/ B. Krause)
""If I feel that security conditions are not guaranteed - not just for the observers but for the people of Darfur - and if I am not certain these elections will allow for credible monitoring, I will not observe them.""
The EU mission chief earlier expressed dismay after Sudan's president, Omar Hassan al-Bashir, threatened to expel international observers pushing for a delay in the poll, saying he would ""cut off their fingers and put them under our shoes and expel them."" "
1662,"Expel or withdraw inspectors, observers"," Pakistan government leaders have demanded the retraction of official inspectors tasked with certifying the country's nuclear energy program, citing a breakdown in diplomacy as the reason "
1662,"Expel or withdraw inspectors, observers", On Friday Sudan expelled French international aid workers accusing the workers of spying and creating internal conflicts within Sudan.
10907,Demand to reduce censorship,"Selena Qian, a Carmel High School senior and publication editor, asks the Indiana House Education Committee to support a bill protecting student journalists from censorship on Tuesday, Feb. 14, 2017 "
10907,Demand to reduce censorship,The director of a major new war museum in Poland has vowed to fight against government censorship and try to bring his collection to the public 
10907,Demand to reduce censorship,"A coalition of dozens of civil rights and social justice groups is pushing Facebook to change the way it moderates the platform, saying the company needs to stop spending so much time unnecessarily censoring content and focus more on clamping down on threats of violence. "
10907,Demand to reduce censorship, The student newspaper demanded the principal stop his efforts to interfere with journalistic content 
10907,Demand to reduce censorship, Newspapers across the nation were outraged at attempts to exclude the press from major events 
10907,Demand to reduce censorship, Editorials were written in major newspapers denouncing recent censorship of political expression 
10907,Demand to reduce censorship, Students protested the shutting down of the independent newspaper on campus 
10907,Demand to reduce censorship, News organizations withdrew from the event out of disdain for the restrictions on coverage the event regulations entailed 
10907,Demand to reduce censorship, People protested Facebook's possible censorship of certain political views 
10907,Demand to reduce censorship, Edgar Lungu of Zambia has threatened to reduce censorship on media houses if any calls him a dictator.
10903,"Demand to build energy infrastructure, not specified",Citizens demanded old streetlights be replaced with energy efficient alternatives 
10903,"Demand to build energy infrastructure, not specified", The city requested citizens comply with new water regulations in the drought 
10903,"Demand to build energy infrastructure, not specified", The candidate campaigned for greater use of renewable energy sources 
10903,"Demand to build energy infrastructure, not specified", Congress proposed new carbon emissions standards 
10903,"Demand to build energy infrastructure, not specified", A group of senators raised a bill proposing a carbon tax 
10903,"Demand to build energy infrastructure, not specified", Environmental groups demanded solar energy panels be put into place on local buildings 
10903,"Demand to build energy infrastructure, not specified", The city council proposed a windmill farm be installed south of town 
10903,"Demand to build energy infrastructure, not specified", The company requested water efficient toilets be installed 
10903,"Demand to build energy infrastructure, not specified", The EPA proposed new regulations on electricity usage 
10903,"Demand to build energy infrastructure, not specified", The new administration proposed installing new technologies to deal with carbon waste 
10903,"Demand to build energy infrastructure, not specified", Taxpayers in Sweden are demanding better electrical infrastructure after a distribution center's technical issues caused waves of outages last week. 
10903,"Demand to build energy infrastructure, not specified", London's co-mutters are requesting the mayor to look into emission caused by London buses and seek for cleaner green energy buses. 
10903,"Demand to build energy infrastructure, not specified", Prime Minister requests for new solar energy plant to begin construction. 
10903,"Demand to build energy infrastructure, not specified"," As North Korea fell victim to rolling blackouts throughout the Korean peninsula on the 25th, Kim Jong-un makes an unexpected move in requisitioning, Li Keqiang, the Prime Minister of China, for support to build new infrastructure.  "
10903,"Demand to build energy infrastructure, not specified", Sardinian government officials have announced a plan to implement energy-related infrastructure improvements within a one-year time-frame. 
10903,"Demand to build energy infrastructure, not specified"," L'annÌ©e passÌ©, le prÌ©sident de France a demandÌ© que plus d'infrastructures pour l'Ì©nergie seraient construites"
1224,Reject request for military protection or peacekeeping,The United Nations on Tuesday rejected a call for its peacekeeping forces to be deployed in East Timor. 
1224,Reject request for military protection or peacekeeping," Pakistan, a key U.S. ally in the war against terrorism, has refused to deploy peacekeepers in Iraq and has urged its citizens to avoid coming here "
1224,Reject request for military protection or peacekeeping, The U.S. refused to protect Taiwan from China yesterday 
1224,Reject request for military protection or peacekeeping, The UN refused to provide peacekeepers in the Congo 
